White_dwarf_name,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,astrometric_excess_noise,astrometric_sigma5d_max,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,l,b,bp_rp,M_G,bp_rp_error,M_G_error,age_H_f,mass_H_f,age_H_o,mass_H_o,age_He_f,mass_He_f,age_He_o,mass_He_o,vL_no_correction,vB_no_correction,vL_paper,vB_paper,vL_vsun_subtracted,vB_vsun_subtracted,vL_centered,vB_centered,MWDD_spectype,MWDD_wdid,MWDD_wdname,MWDD_ismag,region on HRD
WDJ115917.39+613914.25,859043109021967744,179.82215096413873,61.653925098940434,4.578415293631244,0.31747104833090206,-35.115430392465726,-7.754487731154042,0.6281277410948488,0.5288003,384.1401427207026,1.4259204256141012,19.227142,357.3748511447172,16.45101485997409,18.968578,153.01333269745592,7.067488665845787,19.300097,1.328651,133.5313137761834,54.38811712333777,-0.3315190000000001,12.53071791804937,0.06521064767361598,0.1386816302018372,0.4968276336617932,1.2195514119835191,0.5642283333597917,1.1791107430671972,nan,nan,nan,nan,36.99735499170823,-5.012973686675199,39.01698263167029,-6.91711216905181,20.757365433708262,-1.8504917448278717,21.601299993182185,-5.642077372684447,DA,SDSS J115917.39+613914.3,WD 1156+619,yes,E
WDJ033845.40-534428.60,4732621341021719552,54.68959394854017,-53.7413902021399,4.7030525454756775,0.2289313731826284,57.587332007455565,-26.23871713200974,0.0,0.46047267,383.556078874066,1.0977413462470917,19.228794,339.06347934063746,11.501761529629084,19.025686,155.9492567360937,8.399257093819147,19.27946,1.2905877,265.5744224472125,-49.45487113826562,-0.25377399999999994,12.590693154928202,0.06365135024644455,0.09735437610743249,0.6556009235100151,1.1696227154510463,0.7133387207032345,1.1305802305313681,0.7761932038982381,1.1362763535192366,0.8677417656745502,1.118221472155778,0.48252560674182343,63.95814224237396,4.148817653696691,63.72538553029581,10.52375864926377,58.77192551887341,13.475368897094345,56.12099375736352,null,null,null,null,E
WDJ234338.90+165031.50,2820046114618083072,355.91240118318234,16.842059051378392,4.929159472264115,0.3685307529667187,74.0940495618419,-5.437662343206217,0.0,0.5485801,379.63624041508587,0.9904935057480405,19.239946,326.0749586436861,5.866183514937666,19.068094,151.32784253634424,5.09556243638681,19.312122,1.257527,100.48602023715908,-43.05570980221065,-0.24402800000000013,12.703810345190302,0.03817691720547613,0.14953087034022908,0.7500916199678851,1.1870187447367047,0.8045486121469763,1.14627694673473,0.8572696462933531,1.151547287507159,0.9614141640253694,1.1321821923517343,64.93466722503602,-30.269823686947728,68.98628301234537,-29.684052729127412,51.934427103525216,-18.46605333840177,55.91012411374945,-16.089974357173794,null,null,null,null,E
WDJ122859.83-292628.79,3471624577914055552,187.2491158575228,-29.44135121296932,4.688128813391121,0.41396920409518445,-31.675057611547746,-4.930376397433661,0.0,0.6036253,378.6915020450518,0.7854807647727771,19.242651,304.88077611854754,4.956211090166167,19.141064,146.56440561536422,4.398993301807356,19.34685,1.1921186,297.0937891258146,33.175877324262906,-0.2057859999999998,12.597648680340694,0.034133691446119704,0.17660316965384024,0.745481742916738,1.129891413869707,0.8027394993347491,1.095114406552966,0.8350533836716315,1.0780702419852932,0.9154394688906828,1.0651339509793551,-31.422025650872076,-8.310386208100278,-27.235820454561434,-9.662005024325147,-16.163760801222463,0.6530214805716947,-11.005110569524621,0.5237999970431959,null,null,null,null,E
WDJ074651.20-173350.17,5718551252987449984,116.71331644963854,-17.563925563077362,4.390660672514745,0.3310439691447045,-6.527126027246487,2.339922438667721,0.0,0.3790771,378.5289611933882,0.9698200304682391,19.243118,328.4707406580086,9.103427398795999,19.060146,139.93637380209802,4.9212934803882,19.397093,1.2374406,234.86160565249844,3.7594180180159467,-0.3369470000000021,12.45576737209806,0.044776015175167966,0.15079460420023738,0.4543141258844075,1.209976878261518,0.5167721870524483,1.172167775085644,nan,nan,nan,nan,-5.7275862699050855,-4.852248514016009,-2.5342426583830266,-4.670717260546924,-3.638820325623934,3.1912215956961703,-2.0265260466367003,2.964159004690228,null,null,null,null,E
WDJ061036.50-171016.76,2943093049295689984,92.65209097951822,-17.171396183309977,4.688187783254614,0.3367280194165477,-1.0207227709796605,-17.075214469891637,0.0,0.75623643,378.4401586114558,1.3896472484493074,19.243372,327.2296074821874,7.442094599708079,19.064257,146.50894262067504,5.954394064404458,19.34726,1.2518189,224.09457320112801,-16.577188346672532,-0.28300299999999723,12.598396994143561,0.046572432971435596,0.1436495443374863,0.6127087788738529,1.195924611391959,0.6750423743240372,1.1565219551807613,0.7319028676773751,1.18532704293734,0.8278083769217011,1.16,15.40154047106793,-7.9741471196603495,17.081622666681824,-8.66772853904204,14.437526505265279,-5.901400703823248,13.857890531940289,-7.500223725151638,null,null,null,null,E
WDJ075330.17-253525.46,5602349916358883456,118.37569840674131,-25.59046089485372,4.601498430689457,0.33543798502661093,-1.907866450389251,-12.776487484714899,0.0,0.4130233,378.1116797947557,0.8504806440554742,19.244316,310.4555202778499,6.849656188620302,19.12139,141.56915308113517,4.827171488492734,19.384499,1.1954793,242.5694040066914,1.0182764512189382,-0.26310900000000004,12.558812391246741,0.040613231995980346,0.14579511004042708,0.6186228224341462,1.1702908635785396,0.6790233344416827,1.1317058394878114,0.7391861064211667,1.1439161729767828,0.8280685381407079,1.1259319437005422,10.30650626173039,-8.476431490701177,14.237045038652424,-8.433748692336229,14.541685128752603,-1.1982026355861395,16.795377605959626,-1.6173147013247888,null,null,null,null,E
WDJ050043.18-065222.75,3187126627126697984,75.17993322619115,-6.873037421494787,4.208895887983491,0.35485589502146686,-0.27184456697935366,-11.777861526947767,0.1950292434548946,0.570649,374.9450713956229,1.0927938136317437,19.253447,309.8528289465139,12.252130337522589,19.123499,140.0843953859053,11.813894912445603,19.395947,1.2000084,206.19927878477813,-27.711453669526065,-0.2724480000000007,12.37428791546678,0.09314395569103533,0.1686218449995828,0.5026352294849215,1.1344129053347956,0.5469876042430366,1.101736936697455,0.6276620800616408,1.112488918525242,0.6820749361816256,1.0979562765180897,11.701715372199274,-6.331779139396765,11.707856493983659,-7.0036778603542995,5.79098838997168,-7.188007623152552,3.635737783487719,-8.537974033695075,null,null,null,null,E
WDJ173943.62+261942.60,4593942340298129664,264.93172206345827,26.328553115456486,4.617353369895158,0.30520483021133876,-4.061610272776931,12.337000144160788,0.5439682739206184,0.49545258,374.32912127632335,1.1854381767317899,19.255232,331.7346071887886,9.72386260109755,19.049412,149.00625807107244,7.372003607502939,19.328909,1.2842733,50.43532114214755,26.60085842363944,-0.2794969999999992,12.577197563705376,0.05750587262618849,0.13219903514478848,0.604433222894374,1.1882087570760642,0.6657767602239157,1.1492456690751858,0.7236094857021821,1.1751676231049737,0.8070199766452576,1.1548614840320846,10.684563104611579,8.038760448905279,12.939200199942652,9.107813731063404,9.847983005060888,7.018216987178829,14.161709521629609,6.875783658017982,null,null,null,null,E
WDJ045144.85+015330.07,3231842424997587200,72.93699426340048,1.8915006276314772,4.837231103363109,0.43142204685625096,23.21296268691409,-43.036011238376695,0.23635973389097695,0.8995855,372.1777504453402,1.0186581650961668,19.26149,304.48714367983763,7.693501633554634,19.142466,149.5379545422085,10.61401776619023,19.32504,1.2199147,196.42458667695885,-25.382447958571596,-0.18257400000000246,12.6844741836011,0.07534194732280991,0.1783756192902599,0.8616761681180561,1.1340204237962968,0.9083649887082267,1.0969963879029603,0.9301833978387068,1.0722732265126154,1.0148006475553732,1.0629330431700486,47.981904644022485,-2.5432096889674307,47.479609917906686,-2.728220689064604,39.58187589651636,-2.196222988882912,35.622289574550514,-3.0463864133487224,null,null,null,null,E
WDJ092324.69-432050.99,5424445567734476160,140.85273589915587,-43.34742596795988,4.028746834798581,0.28557008397792405,-23.778720545241463,16.662481929890202,0.0,0.43459046,370.04693377563854,1.2165478579289146,19.267723,343.0422598582588,11.754316306940416,19.01302,134.7481973263405,8.205456258999398,19.438112,1.2911618,267.8183258207089,4.8991239398833235,-0.42509199999999936,12.29357288657645,0.0698731284563296,0.1417662095375627,0.2974082740025654,1.2501664195682725,0.35606706619792067,1.2121456727811806,nan,nan,nan,nan,-33.765529323192645,-5.786926233972374,-27.109892932333963,-5.764648873735121,-23.230321108577222,2.2473393711017984,-17.12354924260402,1.8801729312011106,null,null,null,null,E
WDJ145558.39+181252.36,1188753901361576064,223.99327331603087,18.21448994174541,4.55957223835217,0.4476516504637605,-7.88802888308877,-12.3865970598882,1.2922456760482572,0.63255435,369.5598215126394,1.757253207304278,19.269154,306.737079974781,8.526000188937493,19.134472,133.7422841875701,4.995086302630235,19.446249,1.1919028,22.259003227312608,60.01475469664896,-0.31177700000000286,12.563774503632178,0.04655667045936111,0.1963568629085003,0.5446770200427211,1.210725100564528,0.612453412705042,1.1703643763449436,nan,nan,nan,nan,-15.098122855540986,2.532602478353998,-15.23546348267694,3.021127804381723,-8.159085468312707,-6.7237882011886505,-5.862969982491892,-6.879892429029574,DA:H:,SDSS J145558.39+181252.4,null,null,E
WDJ150451.72+052141.14,1156802711933646848,226.21548234985832,5.361327940865857,4.870393157876081,0.38207372121644695,-1.2686329472541427,-23.42505944211635,0.0,0.55086744,369.23348948695275,1.7343498452820345,19.270113,277.2021961402702,10.667520143448014,19.244396,132.75942001006283,10.239669722570564,19.454256,1.1103045,4.527888424178026,51.51158387018537,-0.2098600000000026,12.707933103202787,0.08619680386336889,0.1568964594156356,0.8242601872212717,1.1611379594721738,0.8706790167860319,1.1199587662546526,0.9070849973614242,1.1082106323815826,1.0251654260341858,1.0932190122691536,-18.741157392271933,-13.152072795974055,-19.215612977399037,-13.55735182320873,-7.646996717747374,-18.120289115216863,-4.755721213652487,-18.652781835176896,DAH+M:,SDSS J150451.72+052140.8,null,null,E
WDJ232248.21+003901.01,2645212122145514112,350.7009603452445,0.6503541982926287,4.7066259843165374,0.38252215931080014,15.597461710260749,17.389178244880622,0.0,0.63585985,362.841691774163,1.6003210497770395,19.289072,297.5730399957081,12.209661736054024,19.167404,142.41871874124422,7.686420977384054,19.378002,1.2126273,81.8352405427714,-54.987635691127835,-0.2105979999999974,12.652620440650022,0.06779639118301649,0.16254623188052078,0.7841919345412638,1.1486492512867905,0.8366290448256443,1.1088855534987623,0.866688625318884,1.0967380672235274,0.9686650363867705,1.081838312228578,23.049605503947678,5.026545304273848,26.180458793773273,4.619919852653143,13.8653456174253,20.05103783434135,17.94922152060247,21.914401873830382,DAH,WD 2320+003,WD 2320+003,yes,E
WDJ061411.31-075431.47,3005866259772153344,93.54703971281336,-7.908909919574134,4.08069741725842,0.43509155908396924,-22.09142416248817,-39.13979094645075,0.0,0.59462804,359.33084575581273,1.4099529639146127,19.29963,282.46535238301817,6.029047983499083,19.223976,119.16777749937141,10.493972120784305,19.571524,1.1177251,215.82384246007138,-11.852272716562352,-0.34754799999999975,12.353301965673658,0.0906103270125615,0.2132437250769167,0.39787312676206893,1.1991556330164628,0.44496862185134256,1.1650670079701948,nan,nan,nan,nan,29.55902175756671,-43.209083554610444,30.5292394058251,-43.712226005670644,26.267424239948,-39.63274847127294,25.54969049215065,-40.74883374839608,null,null,null,null,E
WDJ021308.40+483154.36,355104082102950656,33.28510637629718,48.531715342113046,4.14091725500344,0.4616321321248123,18.931941606570888,-12.158741388483254,0.0,0.8845373,356.7523813078319,1.3307518669619856,19.30745,338.4421483380645,7.796135939207498,19.027678,133.48605200555602,9.2155077791408,19.44833,1.3228452,136.6064945944592,-12.158743081509707,-0.4206519999999969,12.392932761960758,0.07277889358654731,0.22296129272664195,0.33139941899799874,1.2608856016272756,0.4014847523153341,1.221967344975311,nan,nan,nan,nan,25.040301878843298,-6.32898559635378,28.401407625256397,-5.396427373090841,8.763414665587607,0.5668304350789004,11.365444127991905,1.306684406291279,null,null,null,null,E
WDJ230746.17-441847.21,6541567626572612608,346.942528745876,-44.31309930443636,4.287900745976459,0.511511945189198,26.88269901206455,3.6442833161492554,0.0,0.77916515,354.6496698187549,1.3377389830203623,19.313868,307.70181081133654,9.423378270530648,19.131063,131.38576593585302,5.805368631636038,19.46555,1.2380883,346.5438300650589,-63.03845167701792,-0.3344869999999993,12.475091619928211,0.05376119856875983,0.2385838551273249,0.46658490500195343,1.2116434331650736,0.5310439957064462,1.1731349052123765,nan,nan,nan,nan,-11.843972169853892,-27.642830189752495,-11.87512304258767,-26.410233328026383,2.386322414191761,-17.422723357284212,4.277941502053492,-17.285114878397255,null,null,null,null,E
WDJ042632.00+592902.74,471080465521665024,66.6333313757117,59.48413058824648,4.483525888500394,0.34546291477608926,-1.6782085611771573,8.363242225374721,0.0,0.5769783,351.9123797301212,0.7673483962190544,19.322279,296.2750373844995,4.937323274918428,19.17215,126.21364466814312,3.220051265759064,19.509153,1.2005508,147.3188576016955,7.2243327169800775,-0.33700300000000283,12.58037740889391,0.03047308613788927,0.15410323186140285,0.5117502627995766,1.232756043524969,0.5834639767834705,1.1900613107583842,nan,nan,nan,nan,-7.6445003954157595,4.831429088983539,-5.779115778241712,4.3155133071316305,-23.684359523563074,12.125332470048475,-23.493829465485074,10.903564109355747,null,null,null,null,E
WDJ093707.06+102149.29,589552499817065600,144.27951978419563,10.36350965753743,4.678024238957614,0.4996102373495811,20.396208273467234,-42.18688099733821,0.0,1.1612191,350.2791077397922,1.488244949436482,19.32733,282.4551077337601,9.377754846667004,19.224014,128.3240395200062,5.615138323133226,19.49115,1.1727195,223.426568806339,41.39266745097402,-0.2671360000000007,12.677642338774676,0.054927369272492435,0.21359882370378966,0.6896597022301378,1.2003629510404858,0.7483406748724528,1.1596807107189475,0.8112190116213998,1.1767888526991421,0.8971738460037822,1.157771972564809,47.59949266382821,-1.1407087113779302,48.86075851237822,0.11065591992399293,46.44608883824657,14.847423580888975,45.23893270399189,16.813359122271706,DAH,SDSS J093707.08+102148.7,null,null,E
WDJ225225.71+423454.34,1934386612228258560,343.1071800480371,42.58176674031511,4.3587807006369035,0.3384588039993387,11.706127121166562,1.2511018720808949,1.1292310979602493,0.495579,345.63123341012823,1.1018886256253888,19.341833,295.1660610764762,10.092742798479302,19.176222,142.49981658602823,5.0002630449386745,19.377384,1.2662799,100.694147681311,-15.093090801751023,-0.20116200000000006,12.538658096523253,0.04899461245824637,0.1552997625918107,0.7037597962188807,1.1102435607381826,0.7544714933813889,1.0833328135620737,0.8056776827548151,1.0573093921800412,0.8594801310724803,1.0483916043694252,11.975972349219964,-4.626307138337221,18.026080101543652,-4.286001900441647,-1.059771942658351,4.67109667068401,4.934790742598635,5.306841582999949,null,null,null,null,E
WDJ114850.92-411432.08,5381266887116039168,177.21218889235888,-41.242198480399544,4.467323122825002,0.4212096038798662,3.3222163523470885,10.687229649552188,0.6355628943225549,0.5435653,342.52505983249836,1.4885391877430838,19.351635,277.646764837435,10.708512496952174,19.242657,127.76623490371786,6.742835675301213,19.49588,1.183601,290.4593761886263,20.108766650915467,-0.2532229999999984,12.601871831292126,0.06536614652464857,0.18857360092345674,0.6641964160396758,1.171676344739466,0.7212388189080408,1.1324413813908856,0.7845057598337554,1.1379198274505304,0.8761909178986333,1.1200221901825427,0.5106384799130753,11.897287626812119,5.882829669072193,11.10932694908093,15.011279409152248,21.01406006928771,20.904130692078216,20.72817475631884,null,null,null,null,E
WDJ181222.70+624810.54,2160689194966871680,273.0945434078395,62.80288574990731,4.201761177086891,0.28218314874059336,-6.364201207110051,-9.757137751609951,0.06547561635910577,0.56017333,340.5692113980795,1.1947659885582824,19.357853,262.4098761327983,8.593792984945843,19.303938,116.92375018633706,5.4862049622863305,19.592163,1.1138225,92.15316712312939,28.33077399275528,-0.2882250000000006,12.475009820048735,0.05722002086699688,0.1343166052746638,0.529481089090645,1.1725813544005521,0.5898853047232291,1.1356502260858397,0.6512183339572477,1.1652326436820293,0.7218892661755446,1.1472450097760638,-11.605261512218128,6.244222435440704,-5.865873481035766,6.119168390062919,-23.04834720702454,6.911195777468791,-16.897084079717068,5.229247884717308,null,null,null,null,E
WDJ113515.63-155350.59,3548584202809251968,173.81497348082314,-15.89744276540344,4.690327665522966,0.4445674659370387,-37.85298364127226,-13.224300485679015,0.0,0.772719,339.12390637375097,1.2128471330520636,19.36247,278.4322014219921,8.151578359509175,19.23959,136.26475421439412,5.31032081157012,19.42596,1.2228479,277.4447705507637,43.172548316046424,-0.18637000000000015,12.718485917581573,0.048742529900962776,0.189567764830123,0.8843532584634365,1.1461988750701857,0.9282629525165624,1.1059100915317874,0.9479985605577477,1.084936303075093,1.0471875458516076,1.0739596152829307,-29.852352392260347,-27.56915346848793,-25.57506549680744,-28.00947036255152,-17.39023466544353,-15.298086161072266,-13.152719684256843,-13.671042828661712,null,null,null,null,E
WDJ133221.56+235502.32,1443309397450725376,203.08982170479266,23.917249272517342,4.40908386032152,0.37713862970781276,0.1356635265734174,-14.561634773691374,1.3063151709305691,0.63644785,338.01376254047585,0.8647057934152244,19.36603,291.59133117388745,4.516186322611081,19.189451,133.70169834807467,3.993146679731484,19.446577,1.2582122,16.012850209823274,80.22959895830111,-0.2571260000000031,12.587771795706267,0.03364317842118331,0.17107346635058604,0.6474736073173477,1.1717831239301348,0.7064049947885239,1.1327522367962655,0.7685288504679013,1.1408874962303672,0.8590039129066097,1.1227553613675585,-14.569213674385887,-5.848545454232705,-14.675768286753334,-5.768868856214075,-6.069197778577944,-18.34270666384341,-3.369051373438026,-18.629048765145747,DQ,SDSS J133221.56+235502.1,null,null,E
WDJ081518.26+052025.70,3096282227660544384,123.8261158410576,5.340473025600793,4.4586862521574675,0.46388488599476907,6.399291221629888,0.007310674454613057,0.0,0.7182728,335.0894294884394,1.410775748780154,19.375463,263.0926208024716,9.867853084065684,19.301117,115.11309619508678,8.32297963193536,19.609108,1.1286709,217.82657649255785,21.07054588947149,-0.3079909999999977,12.621497565436385,0.08145217167263287,0.20808142119006676,0.5786224784978716,1.2185839718052567,0.6479203902090586,1.1765987279386385,nan,nan,nan,nan,3.095594610946159,6.079449205603179,4.143820213027858,6.886786546273475,0.3631555144263334,18.380899141013856,-0.9178238911809071,19.14425543579967,null,null,null,null,E
WDJ203506.51+614959.28,2195303745155652352,308.7771106788457,61.83323798336589,4.042522073693469,0.2795350391450805,-1.6986537555044752,24.346668172705193,0.0,0.5574929,334.3291028779715,1.1322267576464788,19.37793,292.67418940348546,7.039160586505511,19.185427,123.80880067194946,4.610536974557888,19.53004,1.2457275,97.14265013007245,12.612970420574229,-0.34461299999999895,12.411191999981984,0.044330747809635807,0.13829734707654026,0.42458057158942253,1.2076378844831754,0.48128414956973214,1.1712432126123589,nan,nan,nan,nan,22.340047456176606,18.012671250694616,28.98255041020047,17.80317679617405,9.933329806193402,22.54237346261167,16.837761672366767,21.42327891176825,null,null,null,null,E
WDJ114508.76-305207.59,3480194686937497344,176.28636475045516,-30.868791437610074,4.284669354339336,0.4335590813920108,-29.22614597429501,-3.6297637106330254,0.0,0.53932077,333.92350578966716,0.9084683231976068,19.379248,283.9402458188134,4.526105467819895,19.21832,119.79567350340417,4.339910185890905,19.565817,1.2090671,286.52986164699587,29.882788936138912,-0.3474970000000006,12.538834566387772,0.03957946270727755,0.20237691431331575,0.477759769131885,1.233099129088072,0.5497287309358482,1.1910897163966037,nan,nan,nan,nan,-29.823185315444473,-13.343341105180624,-24.46699308494472,-14.247146217780195,-15.863617599217424,-3.101664322808186,-10.368190193307282,-3.3296753758074713,null,null,null,null,E
WDJ192145.96-231929.63,6770798208778172032,290.4413927816977,-23.325071579899497,4.979614581665911,0.4557836580342855,-23.657516431585343,-40.665055499284264,0.0,0.68844163,331.96315640714613,1.3580542696919593,19.385641,270.53469817227756,7.426126756210046,19.27083,144.37189586836325,10.427530614978581,19.363213,1.2498573,14.853109386160826,-16.760794565469176,-0.0923829999999981,12.871619650010144,0.07726715615551018,0.18305981338893293,1.2953005204271204,1.1158047639991446,1.264819407874723,1.0850056063425475,1.236782178836683,1.0405644503545088,1.2826758196386987,1.034856651142035,-44.54289547548091,5.71668039332024,-45.11495211566244,5.633364345919313,-35.7636212924754,16.37252574485402,-31.8760978569235,16.002340131316345,null,null,null,null,E
WDJ071458.01-383409.81,5564988266436406272,108.74178733182009,-38.569531066878966,4.1137581695935115,0.2989900981991486,14.121782290078842,-32.359920652609496,0.4415063913727659,0.51447755,331.8635076554641,1.1592297395698778,19.385967,301.0510364644635,11.018037992526834,19.154787,125.77056353469672,8.246682870418566,19.512972,1.286136,250.18234211128066,-12.2968165778129,-0.3581850000000024,12.457160788886334,0.07509183319685168,0.1453610474281683,0.4275083596321775,1.22626725004447,0.4896593405140143,1.1870031764689783,nan,nan,nan,nan,40.78330355892154,-1.0346120898876872,45.92338437286408,-1.4860346421538697,47.06350870908657,2.6061821144454766,51.082233306879694,1.3176161465956135,null,null,null,null,E
WDJ174024.08+420802.15,1345856593799468288,265.1004106294468,42.133873291428976,4.183671915996106,0.2752558046570072,14.635017048725114,-13.379359552087626,0.0,0.89303225,326.8661999987409,1.0833539192981796,19.402441,256.78539319341695,10.849949110960491,19.327463,123.68205762139478,8.26204075813656,19.531153,1.1639853,67.89958567598248,30.478338996595188,-0.20368999999999815,12.510229098871623,0.07904201620885018,0.13158575059606248,0.6774076662009514,1.1049244155052753,0.7259897629008367,1.0803058312706917,0.788413251094749,1.0522877881628108,0.8307039180854775,1.0454142547408112,-11.939427071469716,-19.10521528442245,-7.68815422226438,-18.09581008962911,-17.616440526386757,-20.810935510784457,-11.830894364630304,-21.474812503470293,null,null,null,null,E
WDJ004407.27+712934.13,536207910789652352,11.030023135285544,71.49279780945402,4.409640137719822,0.3310989581252256,-20.0078683361023,-3.8145123124037994,0.7149575659159464,0.54236084,324.833579025563,0.9699067928509616,19.409214,273.2142416993614,7.049339265428662,19.26013,131.34909824878633,6.7257821392759,19.465853,1.245448,122.3446470438767,8.62939265378018,-0.205722999999999,12.631229744868147,0.05733855604729599,0.15017051178077917,0.7740420074132397,1.1387979294293196,0.832743006683603,1.1004475657718062,0.8587778554026936,1.0855399054656032,0.9493157593002682,1.0724178476737591,-21.67661072856015,-3.490332024319298,-16.893350096936835,-4.020617828207136,-37.390037973775385,2.7922903252284277,-33.9031822700507,1.320277363882902,null,null,null,null,E
WDJ221209.92+781827.73,2284120542100080640,333.04179321080363,78.30776278515263,4.142120772771255,0.2801776675205953,21.750185723238836,13.893575154516723,0.0,0.7226526,322.6622574587575,1.0488424327773793,19.416494,272.2740521957375,11.603532316184191,19.263872,121.47572417132045,5.968563880864785,19.550695,1.2203156,115.09235473722423,17.93814712006715,-0.2868230000000018,12.502607787832376,0.06504112572431248,0.13528222999308856,0.5475845717395817,1.1776043182626987,0.6091891422340331,1.1401224889085904,0.6649999686243054,1.171155890154093,0.7430082851857315,1.150568516108957,29.53670886305444,-2.18464442099755,35.084736674736924,-3.1045004575588804,14.485886516351204,2.5647305836727217,19.463832283069237,0.4310985634497695,null,null,null,null,E
WDJ145446.14-203103.09,6280836925288950400,223.69215829385743,-20.517587813721693,4.597786250973952,0.4521646332002916,-17.687497113272237,-14.61924300865125,0.0,1.0442073,314.03326786656584,1.5027590564763573,19.445927,257.41638919623495,12.507194695358221,19.324799,127.74458641362187,10.890084237721407,19.496063,1.2264974,338.20479975190557,33.77317495083613,-0.17126400000000075,12.758670886231869,0.09812292981671274,0.19668797482897743,0.9517521423171712,1.14505947632885,0.9868364217897794,1.1042983789536571,1.0007694758174983,1.081733085122959,1.0962024951603206,1.0707495975956565,-23.580518976188735,-2.6005010514972002,-23.033658628363128,-4.225348160343884,-8.354125182510924,0.01718880769097275,-4.558216456900471,-1.0016890788979782,null,null,null,null,E
WDJ192726.50+452424.01,2126661028076129024,291.86050722436875,45.406594849372674,4.393538464065883,0.3262976119499213,17.525819126879803,-17.199025171140228,0.17248829759743414,0.5533068,311.64934917806494,1.1647800055338127,19.4542,239.40803988622318,10.009331785291955,19.403542,119.49866183295595,8.896482510933476,19.568512,1.1516362,77.53366859247942,13.117712685563951,-0.16496999999999673,12.668272164336726,0.08538458346277267,0.1485352249075147,0.8848507124056127,1.115804621986729,0.9107966602127495,1.0857781141723049,0.948006486767974,1.0515952490947442,1.0087215538173833,1.0449273706921354,-8.631636875653696,-25.124835251009692,-3.217372940126138,-24.820394667521015,-16.781899609778808,-21.505616882795852,-10.131523380625188,-22.431406475206593,null,null,null,null,E
WDJ222112.38-474845.54,6518185751598380928,335.3016923086385,-47.8126388221912,4.110599568420957,0.4544625508661386,17.01207144168002,2.729859756939691,1.1448239790193506,0.7717092,307.6944399384659,1.1901106766136678,19.468067,249.81858455064733,9.854476728536747,19.357327,120.6041397833318,6.636656865332265,19.558514,1.2038655,347.4233716607207,-54.25892314759747,-0.20118699999999734,12.537592861528461,0.06770640547409747,0.2211174030949045,0.7028757726272661,1.109984133865399,0.7534814491035229,1.0831805336921616,0.8050979559694966,1.057042405091766,0.8584325257251807,1.0482070307288756,-4.360992199191666,-19.440651520607812,-4.4446947756806425,-17.975882839853323,9.746272251289643,-8.758536216246204,12.426601359195969,-8.502152386908056,null,null,null,null,E
WDJ073439.03+693021.72,1108675782315932416,113.6624529497455,69.50597181900118,4.108518617695128,0.33489643455852736,-14.889955158966085,-14.247026145760643,0.0,0.45169705,291.78143467319404,0.9737759369463039,19.525723,270.86482058438867,14.152616082333397,19.269506,132.23204027553453,4.955209723219237,19.458578,1.3815027,146.09714958064345,29.04698260229133,-0.18907199999999946,12.594149296567611,0.06429856450011441,0.1630253946598415,0.7713089801451107,1.1151583596529977,0.8121302129875898,1.0860419705495108,0.8581988541545209,1.055831067736826,0.9204892653416712,1.0481116023444335,16.416153469728567,-17.290687778207488,18.348933961107356,-19.220053346725074,0.320688621275357,-9.988200928854843,-0.07716026325148206,-13.407642524642887,null,null,null,null,E
WDJ192136.84+033941.50,4292177633163580032,290.4034740166105,3.661463060204043,4.227962284666707,0.507284191608001,-3.3610083157032165,-15.167508793397957,0.45078223812092294,0.870696,281.06686677190436,1.4742556473265591,19.566341,211.57107265556687,8.722995366825135,19.537748,106.66475394727638,8.044683938596867,19.691868,1.1322424,39.65247714947278,-5.019001597573914,-0.15411999999999892,12.696996522748623,0.08595404591670565,0.23996628042200738,0.9377949862705117,1.115056168664714,0.9584732417350413,1.0854344469062,0.9859762058433007,1.0492571987418795,1.0439719761377404,1.0428360296990373,-16.857281471568694,-4.57060311460641,-15.463346557657207,-4.8002385276027795,-14.637556008638764,3.813425828893814,-10.142918687621432,3.253724704604391,null,null,null,null,E
WDJ224459.60+331017.37,1890785517284104960,341.2483982158723,33.17146238268008,4.282832026677218,0.3950288988395134,14.558965192597446,-6.750039735272431,0.0,0.6641752,278.83731618456903,1.0380395896971366,19.57499,240.32598194925794,6.298512563310802,19.399385,117.64050920920482,5.157955273285785,19.585527,1.2837826,94.54897612208397,-22.639460954295757,-0.18614200000000025,12.733645208175089,0.05108090987216003,0.18447088112675375,0.8980136281679045,1.1500527040534931,0.9380576720991296,1.1090724640338732,0.9591065032681123,1.0888002040960085,1.0627342812442797,1.0773241675727285,10.156026340085715,-14.631247883252115,16.08515590349595,-14.418928728370457,-1.7610573122255389,-3.9018315397424024,4.384950935725815,-2.7735612473467057,DAH-DQ,SDSS J224459.62+331017.4,null,null,E
