White_dwarf_name,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,astrometric_excess_noise,astrometric_sigma5d_max,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,l,b,bp_rp,M_G,bp_rp_error,M_G_error,age_H_f,mass_H_f,age_H_o,mass_H_o,age_He_f,mass_He_f,age_He_o,mass_He_o,vL_no_correction,vB_no_correction,vL_paper,vB_paper,vL_vsun_subtracted,vB_vsun_subtracted,vL_centered,vB_centered,MWDD_spectype,MWDD_wdid,MWDD_wdname,MWDD_ismag
WDJ062153.94-024905.64,3117024690615648768,95.47479953636956,-2.818419774927873,5.334647521779808,0.4772022649100228,14.294997096783474,-43.12425435037986,0.0,1.1152934,387.9271530364764,1.917116937821389,19.21649,344.7552881511351,18.756571682407454,19.00761,150.65160637711787,7.178095829315225,19.316986,1.2770617,212.0773000464644,-7.855390582140329,-0.3093760000000003,12.852018647009432,0.07232005536894551,0.17890676486562432,0.673329974295008,1.2592317609110126,0.7661005568792018,1.2122547001837245,nan,nan,nan,nan,40.019099999978636,-6.099112702187256,40.45550793553456,-6.329421047163817,35.69280342289922,-1.3096699826868794,33.33239216163169,-2.1942115718382467,null,null,null,null
WDJ064136.97-330107.74,5583504385843405824,100.40402320805332,-33.01859233473008,4.996278259503319,0.2857883164697366,-1.0228147600764048,51.88726868077417,0.0,0.48205218,387.068321074595,1.0785443997130564,19.218897,310.1425560147887,10.41003849701735,19.122484,139.31695983887195,11.03408675533632,19.40191,1.1611891,242.15254923475987,-16.286585181741632,-0.27942600000000084,12.712130088464042,0.08602023208514507,0.11440048036801974,0.6789676373296161,1.2151971422863692,0.7431296019900441,1.172403125570723,0.8228761149792854,1.2,nan,nan,-46.0949127761181,17.693061335962483,-42.65991123309647,17.09275272425822,-41.97420290456924,19.995577628119367,-40.33934783311355,18.25992728379743,null,null,null,null
WDJ030955.89-184900.19,5104364122133563008,47.4831596481321,-18.816559945642396,5.496715114176391,0.4161724723985022,61.83930071839808,37.197537048674484,0.0,0.5305139,386.4247841993547,1.7059302440896413,19.220703,297.9894901668655,10.043572018001514,19.165886,161.31576448266406,7.496939007337055,19.242727,1.188602,205.7132862504427,-57.172282854297556,-0.07684099999999816,12.92121914385419,0.05740900579931173,0.1514258839157103,1.3846324686381617,1.117120606681954,1.3409025794071823,1.0855193056518555,1.3012889427966081,1.0403302471644558,1.3487396921434733,1.0346834907944356,-10.730374466276087,61.475822200673626,-10.744340037805955,60.92334001731315,-16.769543454433347,52.56761125795804,-21.21534866674494,50.417052160231506,null,null,null,null
WDJ150318.11+075718.19,1161509721212575360,225.82553961920738,7.954996764781917,5.135161574628964,0.32103584636451665,23.460066883929187,-12.878114916717683,0.0,0.598032,385.63519687198016,1.796284337840389,19.222923,299.7696035367322,8.841839110163763,19.15942,142.044876705055,7.725312653790376,19.380856,1.1456798,7.5471610177671815,53.38049232992389,-0.22143600000000063,12.775693564754919,0.06186973780822293,0.1250343700773282,0.8446560456302911,1.185202319711723,0.8881017432092261,1.1430312266571587,0.939122233859193,1.1386171505755667,1.0534462792724855,1.1216730000628576,3.000436965809953,-24.59004403017365,2.5700152844851574,-24.814297117576473,13.451717583298278,-30.431838693248473,16.450213593119635,-30.914152275868368,DQ,SDSS J150318.12+075718.0,null,null
WDJ144707.42+585506.69,1617015089130028544,221.7808014430409,58.91859688920692,5.200407353381345,0.2715748362960758,-13.573075816645476,16.960848533382293,0.6447363582588215,0.5519094,382.5853812762833,1.0973994166789145,19.231544,330.6138842444233,15.764331121437223,19.053085,157.944654590609,7.147198791658229,19.265657,1.2769922,98.75660044009155,52.43663347845873,-0.21257200000000154,12.811730818555436,0.06573623056617928,0.10444367828973851,0.8872462773298113,1.186420400630293,0.9288221744853712,1.1445704275724862,0.9770093520755659,1.1377470286808131,1.095387123481517,1.1208429156454316,19.7312060377161,-2.220409252914259,22.94958366862592,-2.671326821929197,7.032575338343831,-6.02679228548447,10.209072159814458,-9.601490410557794,DA,WD 1445+591,WD 1445+591,null
WDJ175825.58-412740.56,5956784361537753600,269.60652952694903,-41.461511039471624,6.271483383012029,0.41834988915288845,-9.272404505304085,-56.78277980535948,0.0,0.6068642,381.7483772749927,1.4354084065122459,19.233923,314.293233899072,20.584919837480804,19.108051,160.13112228771078,11.080982337934277,19.25073,1.2427672,350.46594066314594,-8.56979771352057,-0.1426790000000011,13.220774379482094,0.09527998037967893,0.13341337721984553,1.2970109025044725,1.2277441759231573,1.3234790609154898,1.1804980578224864,1.3745399813404746,1.176389385147321,1.4783878097703274,1.1577748885930395,-41.0923400651779,-14.595334023285853,-41.3312263670549,-14.329301268375772,-27.436119694393735,-6.353155788156541,-23.188227641903286,-6.769383950570358,null,null,null,null
WDJ113637.13-805746.56,5197981318127505664,174.15402219551856,-80.96294285128731,5.193607436571694,0.30626766046933307,-24.540966140744363,-2.001395222449709,1.2322692281101548,0.6736444,380.3899079545181,1.5487036067271767,19.237793,342.1517017941262,15.015771535945756,19.01584,161.42043783280673,8.310265458355028,19.242023,1.3238314,299.88634277588096,-18.53683368017276,-0.2261829999999989,12.815138599999539,0.06764920738531978,0.11794024258079107,0.860857721374711,1.1976722910663733,0.9024967359899388,1.154996223551509,0.9609354960518145,1.1537079280335312,1.0673673375787955,1.1365467542403636,-20.867277748198443,-8.508312254060394,-16.78399138308231,-7.643055072307948,-5.350733678234393,-3.4365977979963165,0.012349681783341282,-4.072362857815216,null,null,null,null
WDJ135107.03+074345.62,3721740791509510784,207.77915290781837,7.729326547762315,5.4300431164964795,0.34723422054365066,-31.428738829399574,-2.7856366066162073,0.0,0.5952538,377.94256499146775,1.4363649222317108,19.2448,294.20704924479867,12.015366100035564,19.179756,155.88218715773831,12.474077426171968,19.279928,1.1908932,341.76732074257353,65.99331297861578,-0.1001720000000006,12.91881639028508,0.08984145622424747,0.12789372500146548,1.310903412690373,1.1347193876361954,1.2867205898699992,1.0958532849806597,1.2534231468976325,1.0598252303197662,1.3206935536337707,1.0514072584374659,-24.106872493884367,13.480262756021606,-23.99468300771718,12.455881438770588,-9.267703814407525,10.213930886316636,-5.0013004937223595,10.717108057828945,DAH:,SDSS J135107.00+074345.6,null,null
WDJ123642.30+361713.69,1518696209618172288,189.17601110596974,36.28714315446423,5.7431862807285,0.39618108630714466,-46.84888529932778,1.4271785115862397,0.0,0.5341049,377.1355551109547,1.0998452374339869,19.247122,308.8660393935307,10.314208474010403,19.126963,150.72632689447852,6.652427720311924,19.316446,1.2186397,140.87349997690333,80.32222136364965,-0.18948299999999918,13.04288651443774,0.05534541209272268,0.13796560548159365,1.063635430702605,1.2194568890674204,1.0999979068944479,1.173703353306974,1.1759190992884294,1.1739556446506285,1.2803476037783033,1.1553147677248037,36.06102409594586,-14.298777211012927,36.40987360620062,-14.845016330052452,19.81058716988179,-12.17481742368685,17.348287872540386,-15.694646747449466,DA,SDSS J123642.26+361713.7,null,null
WDJ185058.91+155007.78,4510920592400168064,282.7454765396814,15.835538729581218,6.440889004038872,0.3661204491516946,4.027125775326999,10.196718710641747,0.7784874350150425,0.69326586,377.10455569673275,1.6888868156624324,19.247211,283.8258194386569,16.558153111040273,19.218758,166.14088257231086,7.137254357797386,19.21073,1.1932147,47.05068240393243,7.246081914981047,0.00802799999999948,13.29194007507719,0.07244953219111226,0.11368630911730117,1.8905390451566237,1.1451641959031007,1.7743867153190338,1.1023733738032842,1.7322190225664362,1.0681894857776943,1.8388319771337942,1.058776100931715,8.063978243911173,0.6576915413744849,9.57373608830364,0.894494217062642,8.188668485117569,5.548580745412778,13.945625582479863,4.806444158785047,null,null,null,null
WDJ200051.17+140536.63,1807218025076481408,300.2131770462577,14.093482659080905,6.0249763888312415,0.37936363150113256,-9.742271212652943,-6.168363830092197,0.2662283378549822,0.5200864,376.81276664464843,0.976591016161818,19.248053,299.4912537658493,6.693630067352134,19.160427,164.67900573741636,6.397256343018199,19.220324,1.2318326,53.56777897534664,-8.420202472886006,-0.059897000000002976,13.14782974650806,0.044817388499522465,0.1259303296870591,1.5986852775875497,1.1618318900844242,1.5277587774938832,1.117980739904099,1.5000918064100102,1.086831507459995,1.5843223564823814,1.0740389944535813,-8.117508454394182,4.1065989751695655,-5.925626617550527,3.8117540389313844,-9.841210718086407,13.40148114715283,-4.196389252025851,13.173739864029884,null,null,null,null
WDJ004511.93+250330.88,2808021752377542656,11.299948581859535,25.058554151326373,6.192947867054186,0.3900032065204119,48.794929248836524,-5.165132246320658,0.0,0.6172788,375.7199448316837,0.9471076358748965,19.251205,283.7275922298336,4.2111597521711275,19.219133,158.02784908366985,4.10461379072524,19.265085,1.1757572,121.14412622935416,-37.79154060326445,-0.04595199999999977,13.210692120420864,0.02991556376622327,0.12595074749302732,1.6744614454316222,1.1663717296156126,1.5974586276897582,1.1223685566076693,1.5751783192328737,1.091942598825246,1.6695247900744663,1.0785319739465236,37.31301435114169,-5.110520941665505,40.10088499467403,-3.909687958810626,21.692143555698973,3.228579866619134,22.16688555601149,6.972378885495127,DA+M:,[RGS2010] J004511.95+250330.9,WD 0042+247,null
WDJ035720.44-480940.01,4831565288598930944,59.335214834867344,-48.161078158513966,6.394853777296115,0.31144522913639605,4.428004295051928,8.196090674045303,0.9421714412506907,0.721863,374.93022290386716,1.2695335622062796,19.25349,285.17750436169393,12.34935343536316,19.2136,169.5296733036158,8.274242643264083,19.188807,1.2127781,256.0949903537798,-48.46466558720684,0.024792999999998955,13.282643092439706,0.06524854279076164,0.09740495716794387,1.9290161240815962,1.1282215250885261,1.817213620709813,1.091777033773917,1.7859352511517055,1.0520123230103815,1.8673982787106966,1.0448292560919665,-6.6857839668661585,1.8023606576290387,-4.203457021571618,1.2847747982535878,1.108111250656881,-4.254140695610446,1.7139390219927826,-9.219615942572382,null,null,null,null
WDJ133911.29-461055.46,6108029706410203264,204.7971030570325,-46.182132243431596,6.023583376777106,0.5237723179707627,6.680538271770472,-13.936408234876644,0.0,0.67533684,373.7828103268359,1.4562448098546896,19.256817,260.1608614590136,8.3410385501593,19.313284,144.07217889595458,9.0979384220734,19.365469,1.081465,311.49550314122735,15.894127029406363,-0.05218500000000148,13.156091630518434,0.07082120349448107,0.17390721941031886,1.6293297874560886,1.158422386968398,1.5515611977721646,1.1145819821577796,1.526259620928402,1.082672483024021,1.6056449525598382,1.0704620149123214,3.069264703862206,-11.803250497242407,5.774519378925269,-12.594491182131474,19.259084842882693,-4.60532395571326,25.030532594458116,-4.721512025265326,null,null,null,null
WDJ063645.64-545420.49,5497836865078582016,99.19006191134184,-54.90529247523116,5.985384549125519,0.2739311226118405,-13.486761274345323,92.8942937472512,0.8155539345275016,0.64418525,371.8803520778549,1.47088426384591,19.262358,321.4323093963819,9.95646972284328,19.083664,174.5013124909407,9.701808807866628,19.157423,1.3335838,264.04590601684987,-23.943437760981812,-0.07375900000000257,13.147818291003848,0.06364381255774494,0.09153334104551815,1.550450467300205,1.1714854491363895,1.4924837091544811,1.1273911657606237,1.463668391760127,1.098279819368455,1.568318398912802,1.0841278944103316,-74.21771051876011,6.99087227808218,-70.21547193652901,6.80569522873054,-64.52183123143502,8.081678445895358,-61.54103211412804,5.421031595745912,null,null,null,null
WDJ065506.10-340814.38,5579740796196428544,103.77545125071542,-34.137246529200326,5.157867517380447,0.3759306375576975,7.604662118529986,19.065590872093907,0.5043223050027215,0.84261364,370.4827436110119,1.560223616226609,19.266445,355.5893691594166,8.576454184006154,18.974016,160.71675504796409,11.644854845596928,19.246767,1.3936037,244.34762053812025,-14.129346866642498,-0.2727509999999995,12.828795914281464,0.07636466933564993,0.1457697919890053,0.7482955710083025,1.2324570820012466,0.8169081025753686,1.1862364418006552,nan,nan,nan,nan,-13.337897370569168,13.413854209015595,-9.771723905532763,12.925428904104447,-8.617009054346015,16.399004590243962,-6.869572728550841,14.783170885090776,null,null,null,null
